code_muni,municipio,dom_rede_esgoto,dom_total,code_state,abbrev_state
4128633,Doutor Ulysses - PR,288,2067,41,PR
4128658,Virmond - PR,2,1404,41,PR
4128708,Vitorino - PR,79,3485,41,PR
4128807,Xambrê - PR,777,2200,41,PR
4200051,Abdon Batista - SC,301,969,42,SC
4200101,Abelardo Luz - SC,115,6030,42,SC
4200200,Agrolândia - SC,572,3914,42,SC
4200309,Agronômica - SC,162,2229,42,SC
4200408,Água Doce - SC,260,2430,42,SC
4200507,Águas de Chapecó - SC,239,2274,42,SC
4200556,Águas Frias - SC,8,1026,42,SC
4200606,Águas Mornas - SC,14,2460,42,SC
4200705,Alfredo Wagner - SC,192,3893,42,SC
4200754,Alto Bela Vista - SC,NA,725,42,SC
4200804,Anchieta - SC,10,2276,42,SC
4200903,Angelina - SC,10,1993,42,SC
4201000,Anita Garibaldi - SC,508,3125,42,SC
4201109,Anitápolis - SC,13,1331,42,SC
4201208,Antônio Carlos - SC,428,3777,42,SC
4201257,Apiúna - SC,184,3535,42,SC
4201273,Arabutã - SC,12,1605,42,SC
4201307,Araquari - SC,3544,15025,42,SC
4201406,Araranguá - SC,6988,26770,42,SC
4201505,Armazém - SC,71,3250,42,SC
4201604,Arroio Trinta - SC,904,1391,42,SC
4201653,Arvoredo - SC,1,870,42,SC
4201703,Ascurra - SC,321,3019,42,SC
4201802,Atalanta - SC,20,1200,42,SC
4201901,Aurora - SC,4,2431,42,SC
4201950,Balneário Arroio do Silva - SC,59,6020,42,SC
4202008,Balneário Camboriú - SC,55247,57862,42,SC
4202057,Balneário Barra do Sul - SC,64,5797,42,SC
4202073,Balneário Gaivota - SC,11,5970,42,SC
4202081,Bandeirante - SC,NA,1141,42,SC
4202099,Barra Bonita - SC,NA,611,42,SC
4202107,Barra Velha - SC,1749,16156,42,SC
4202131,Bela Vista do Toldo - SC,1,2081,42,SC
4202156,Belmonte - SC,NA,953,42,SC
4202206,Benedito Novo - SC,10,3715,42,SC
4202305,Biguaçu - SC,7662,28300,42,SC
4202404,Blumenau - SC,62268,137282,42,SC
4202438,Bocaina do Sul - SC,50,1324,42,SC
4202453,Bombinhas - SC,1160,9064,42,SC
4202503,Bom Jardim da Serra - SC,520,1528,42,SC
4202537,Bom Jesus - SC,12,974,42,SC
4202578,Bom Jesus do Oeste - SC,5,804,42,SC
4202602,Bom Retiro - SC,794,3037,42,SC
4202701,Botuverá - SC,4,1976,42,SC
4202800,Braço do Norte - SC,3468,11856,42,SC
4202859,Braço do Trombudo - SC,71,1494,42,SC
4202875,Brunópolis - SC,176,935,42,SC
4202909,Brusque - SC,9358,50275,42,SC
4203006,Caçador - SC,4415,26333,42,SC
4203105,Caibi - SC,3,2310,42,SC
4203154,Calmon - SC,57,1127,42,SC
4203204,Camboriú - SC,15848,36483,42,SC
4203253,Capão Alto - SC,255,1002,42,SC
4203303,Campo Alegre - SC,456,4404,42,SC
4203402,Campo Belo do Sul - SC,1129,2675,42,SC
4203501,Campo Erê - SC,20,3485,42,SC
4203600,Campos Novos - SC,10736,13592,42,SC
4203709,Canelinha - SC,158,4490,42,SC
4203808,Canoinhas - SC,4269,19730,42,SC
4203907,Capinzal - SC,1068,8948,42,SC
4203956,Capivari de Baixo - SC,2360,8586,42,SC
4204004,Catanduvas - SC,2091,3822,42,SC
4204103,Caxambu do Sul - SC,1,1675,42,SC
4204152,Celso Ramos - SC,2,1031,42,SC
4204178,Cerro Negro - SC,7,1197,42,SC
4204194,Chapadão do Lageado - SC,4,1078,42,SC
4204202,Chapecó - SC,29386,92905,42,SC
4204251,Cocal do Sul - SC,1515,6230,42,SC
4204301,Concórdia - SC,5935,30419,42,SC
4204350,Cordilheira Alta - SC,206,1664,42,SC
4204400,Coronel Freitas - SC,131,3721,42,SC
4204459,Coronel Martins - SC,37,762,42,SC
4204509,Corupá - SC,197,5427,42,SC
4204558,Correia Pinto - SC,3229,5639,42,SC
4204608,Criciúma - SC,52011,79776,42,SC
4204707,Cunha Porã - SC,39,4189,42,SC
4204756,Cunhataí - SC,NA,703,42,SC
4204806,Curitibanos - SC,7045,14314,42,SC
4204905,Descanso - SC,7,3128,42,SC
4205001,Dionísio Cerqueira - SC,1832,5630,42,SC
4205100,Dona Emma - SC,12,1455,42,SC
4205159,Doutor Pedrinho - SC,61,1363,42,SC
4205175,Entre Rios - SC,73,1173,42,SC
4205191,Ermo - SC,51,809,42,SC
4205209,Erval Velho - SC,907,1880,42,SC
4205308,Faxinal dos Guedes - SC,2518,4035,42,SC
4205357,Flor do Sertão - SC,4,663,42,SC
4205407,Florianópolis - SC,114611,219739,42,SC
4205431,Formosa do Sul - SC,NA,952,42,SC
4205456,Forquilhinha - SC,3181,10857,42,SC
4205506,Fraiburgo - SC,3047,11916,42,SC
4205555,Frei Rogério - SC,2,866,42,SC
4205605,Galvão - SC,6,1155,42,SC
4205704,Garopaba - SC,139,11257,42,SC
4205803,Garuva - SC,702,6213,42,SC
4205902,Gaspar - SC,3496,25852,42,SC
4206009,Governador Celso Ramos - SC,531,6156,42,SC
4206108,Grão-Pará - SC,413,2178,42,SC
4206207,Gravatal - SC,1485,4626,42,SC
4206306,Guabiruba - SC,426,8367,42,SC
4206405,Guaraciaba - SC,176,3986,42,SC
4206504,Guaramirim - SC,2477,16304,42,SC
4206603,Guarujá do Sul - SC,3,1946,42,SC
4206652,Guatambú - SC,18,2913,42,SC
4206702,Herval d'Oeste - SC,5972,8275,42,SC
4206751,Ibiam - SC,139,716,42,SC
4206801,Ibicaré - SC,4,1250,42,SC
4206900,Ibirama - SC,991,7261,42,SC
4207007,Içara - SC,4901,21095,42,SC
4207106,Ilhota - SC,1164,5861,42,SC
4207205,Imaruí - SC,232,4586,42,SC
4207304,Imbituba - SC,553,19946,42,SC
4207403,Imbuia - SC,46,2182,42,SC
4207502,Indaial - SC,8136,25814,42,SC
4207577,Iomerê - SC,14,1066,42,SC
4207601,Ipira - SC,5,1835,42,SC
4207650,Iporã do Oeste - SC,11,3401,42,SC
4207684,Ipuaçu - SC,5,2528,42,SC
4207700,Ipumirim - SC,4,2812,42,SC
4207759,Iraceminha - SC,4,1466,42,SC
4207809,Irani - SC,172,3654,42,SC
4207858,Irati - SC,5,787,42,SC
4207908,Irineópolis - SC,122,3603,42,SC
4208005,Itá - SC,867,2693,42,SC
4208104,Itaiópolis - SC,96,7715,42,SC
4208203,Itajaí - SC,41939,94053,42,SC
4208302,Itapema - SC,17317,27423,42,SC
4208401,Itapiranga - SC,2209,6004,42,SC
4208450,Itapoá - SC,174,11491,42,SC
4208500,Ituporanga - SC,1777,9514,42,SC
4208609,Jaborá - SC,9,1543,42,SC
4208708,Jacinto Machado - SC,208,3951,42,SC
4208807,Jaguaruna - SC,146,7567,42,SC
4208906,Jaraguá do Sul - SC,50655,66380,42,SC
4208955,Jardinópolis - SC,NA,676,42,SC
4209003,Joaçaba - SC,6791,11772,42,SC
4209102,Joinville - SC,98538,221964,42,SC
4209151,José Boiteux - SC,28,1878,42,SC
4209177,Jupiá - SC,1,947,42,SC
4209201,Lacerdópolis - SC,4,829,42,SC
4209300,Lages - SC,30386,59935,42,SC
4209409,Laguna - SC,7432,16399,42,SC
4209458,Lajeado Grande - SC,26,584,42,SC
4209508,Laurentino - SC,199,2938,42,SC
4209607,Lauro Müller - SC,2117,5281,42,SC
4209706,Lebon Régis - SC,577,3874,42,SC
4209805,Leoberto Leal - SC,10,1217,42,SC
4209854,Lindóia do Sul - SC,5,1637,42,SC
4209904,Lontras - SC,302,4659,42,SC
4210001,Luiz Alves - SC,231,3984,42,SC
4210035,Luzerna - SC,1540,2287,42,SC
4210050,Macieira - SC,20,648,42,SC
4210100,Mafra - SC,389,20079,42,SC
4210209,Major Gercino - SC,6,1205,42,SC
4210308,Major Vieira - SC,136,2677,42,SC
4210407,Maracajá - SC,92,2744,42,SC
4210506,Maravilha - SC,442,10619,42,SC
4210555,Marema - SC,NA,742,42,SC
4210605,Massaranduba - SC,399,6204,42,SC
4210704,Matos Costa - SC,133,964,42,SC
4210803,Meleiro - SC,219,2589,42,SC
4210852,Mirim Doce - SC,31,902,42,SC
4210902,Modelo - SC,54,1531,42,SC
4211009,Mondaí - SC,52,3783,42,SC
4211058,Monte Carlo - SC,1687,3167,42,SC
4211108,Monte Castelo - SC,17,2676,42,SC
4211207,Morro da Fumaça - SC,2140,6400,42,SC
4211256,Morro Grande - SC,57,1088,42,SC
4211306,Navegantes - SC,8535,29442,42,SC
4211405,Nova Erechim - SC,67,1874,42,SC
4211454,Nova Itaberaba - SC,9,1684,42,SC
4211504,Nova Trento - SC,207,5035,42,SC
4211603,Nova Veneza - SC,870,4870,42,SC
4211652,Novo Horizonte - SC,NA,908,42,SC
4211702,Orleans - SC,4189,8553,42,SC
4211751,Otacílio Costa - SC,2837,6307,42,SC
4211801,Ouro - SC,837,2657,42,SC
4211850,Ouro Verde - SC,9,787,42,SC
4211876,Paial - SC,2,692,42,SC
4211892,Painel - SC,190,841,42,SC
4211900,Palhoça - SC,21428,81734,42,SC
4212007,Palma Sola - SC,8,2783,42,SC
4212056,Palmeira - SC,277,960,42,SC
4212106,Palmitos - SC,20,6048,42,SC
4212205,Papanduva - SC,646,6896,42,SC
4212239,Paraíso - SC,NA,1574,42,SC
4212254,Passo de Torres - SC,104,4746,42,SC
4212270,Passos Maia - SC,36,1337,42,SC
4212304,Paulo Lopes - SC,29,3293,42,SC
4212403,Pedras Grandes - SC,56,1588,42,SC
4212502,Penha - SC,740,11982,42,SC
4212601,Peritiba - SC,4,1200,42,SC
4212650,Pescaria Brava - SC,150,3824,42,SC
4212700,Petrolândia - SC,76,2443,42,SC
4212809,Balneário Piçarras - SC,2095,9836,42,SC
4212908,Pinhalzinho - SC,168,8160,42,SC
4213005,Pinheiro Preto - SC,297,1175,42,SC
4213104,Piratuba - SC,32,2284,42,SC
4213153,Planalto Alegre - SC,1,1058,42,SC
4213203,Pomerode - SC,626,11949,42,SC
4213302,Ponte Alta - SC,282,1599,42,SC
4213351,Ponte Alta do Norte - SC,806,1063,42,SC
4213401,Ponte Serrada - SC,933,3780,42,SC
4213500,Porto Belo - SC,1444,9875,42,SC
4213609,Porto União - SC,4456,11875,42,SC
4213708,Pouso Redondo - SC,895,6072,42,SC
4213807,Praia Grande - SC,1244,3235,42,SC
4213906,Presidente Castello Branco - SC,2,606,42,SC
4214003,Presidente Getúlio - SC,1772,7008,42,SC
4214102,Presidente Nereu - SC,1,883,42,SC
4214151,Princesa - SC,1,1093,42,SC
4214201,Quilombo - SC,29,3846,42,SC
4214300,Rancho Queimado - SC,328,1249,42,SC
4214409,Rio das Antas - SC,29,2239,42,SC
4214508,Rio do Campo - SC,195,2343,42,SC
4214607,Rio do Oeste - SC,945,2736,42,SC
4214706,Rio dos Cedros - SC,448,3850,42,SC
4214805,Rio do Sul - SC,5339,27416,42,SC
4214904,Rio Fortuna - SC,336,1582,42,SC
4215000,Rio Negrinho - SC,6601,13742,42,SC
4215059,Rio Rufino - SC,137,871,42,SC
4215075,Riqueza - SC,2,1838,42,SC
4215109,Rodeio - SC,137,4697,42,SC
4215208,Romelândia - SC,51,1859,42,SC
4215307,Salete - SC,572,2748,42,SC
4215356,Saltinho - SC,5,1356,42,SC
4215406,Salto Veloso - SC,21,1663,42,SC
4215455,Sangão - SC,230,4251,42,SC
4215505,Santa Cecília - SC,3442,5385,42,SC
4215554,Santa Helena - SC,8,881,42,SC
4215604,Santa Rosa de Lima - SC,73,737,42,SC
4215653,Santa Rosa do Sul - SC,31,3674,42,SC
4215679,Santa Terezinha - SC,25,2944,42,SC
4215687,Santa Terezinha do Progresso - SC,4,955,42,SC
4215695,Santiago do Sul - SC,4,577,42,SC
4215703,Santo Amaro da Imperatriz - SC,4543,10190,42,SC
4215752,São Bernardino - SC,3,979,42,SC
4215802,São Bento do Sul - SC,11813,30055,42,SC
4215901,São Bonifácio - SC,13,1126,42,SC
4216008,São Carlos - SC,104,3873,42,SC
4216057,São Cristóvão do Sul - SC,492,1475,42,SC
4216107,São Domingos - SC,776,3453,42,SC
4216206,São Francisco do Sul - SC,2532,19370,42,SC
4216255,São João do Oeste - SC,20,2347,42,SC
4216305,São João Batista - SC,3355,11626,42,SC
4216354,São João do Itaperiú - SC,12,1490,42,SC
4216404,São João do Sul - SC,48,3323,42,SC
4216503,São Joaquim - SC,4375,9578,42,SC
4216602,São José - SC,56392,105580,42,SC
4216701,São José do Cedro - SC,36,5336,42,SC
4216800,São José do Cerrito - SC,98,3327,42,SC
4216909,São Lourenço do Oeste - SC,637,8991,42,SC
4217006,São Ludgero - SC,3808,4660,42,SC
4217105,São Martinho - SC,27,1168,42,SC
4217154,São Miguel da Boa Vista - SC,1,662,42,SC
4217204,São Miguel do Oeste - SC,559,17301,42,SC
4217253,São Pedro de Alcântara - SC,18,1742,42,SC
4217303,Saudades - SC,12,3598,42,SC
4217402,Schroeder - SC,840,6835,42,SC
4217501,Seara - SC,362,6668,42,SC
4217550,Serra Alta - SC,21,1230,42,SC
4217600,Siderópolis - SC,1081,4961,42,SC
4217709,Sombrio - SC,3263,11048,42,SC
4217758,Sul Brasil - SC,298,999,42,SC
4217808,Taió - SC,536,6835,42,SC
4217907,Tangará - SC,15,3050,42,SC
4217956,Tigrinhos - SC,6,863,42,SC
4218004,Tijucas - SC,7310,18229,42,SC
4218103,Timbé do Sul - SC,68,1998,42,SC
4218202,Timbó - SC,2029,16734,42,SC
4218251,Timbó Grande - SC,176,2520,42,SC
4218301,Três Barras - SC,341,6573,42,SC
4218350,Treviso - SC,18,1369,42,SC
4218400,Treze de Maio - SC,26,2586,42,SC
4218509,Treze Tílias - SC,1056,3253,42,SC
4218608,Trombudo Central - SC,128,2724,42,SC
4218707,Tubarão - SC,17154,42131,42,SC
4218756,Tunápolis - SC,146,1764,42,SC
4218806,Turvo - SC,1203,4820,42,SC
4218855,União do Oeste - SC,NA,1026,42,SC
4218905,Urubici - SC,190,3956,42,SC
4218954,Urupema - SC,80,962,42,SC
4219002,Urussanga - SC,1522,7765,42,SC
4219101,Vargeão - SC,98,1291,42,SC
4219150,Vargem - SC,24,1009,42,SC
4219176,Vargem Bonita - SC,252,1610,42,SC
4219200,Vidal Ramos - SC,60,2330,42,SC
4219309,Videira - SC,4715,20543,42,SC
4219358,Vitor Meireles - SC,32,1922,42,SC
4219408,Witmarsum - SC,9,1527,42,SC
4219507,Xanxerê - SC,1645,19301,42,SC
4219606,Xavantina - SC,25,1253,42,SC
4219705,Xaxim - SC,478,11649,42,SC
4219853,Zortéa - SC,7,1463,42,SC
4220000,Balneário Rincão - SC,139,5815,42,SC
4300034,Aceguá - RS,197,1577,43,RS
4300059,Água Santa - RS,45,1382,43,RS
4300109,Agudo - RS,543,6132,43,RS
4300208,Ajuricaba - RS,32,2592,43,RS
4300307,Alecrim - RS,8,2553,43,RS
4300406,Alegrete - RS,12147,28245,43,RS
4300455,Alegria - RS,3,1453,43,RS
4300471,Almirante Tamandaré do Sul - RS,106,798,43,RS
4300505,Alpestre - RS,125,2845,43,RS
4300554,Alto Alegre - RS,NA,697,43,RS
4300570,Alto Feliz - RS,7,1230,43,RS
4300604,Alvorada - RS,55546,68775,43,RS
4300638,Amaral Ferrador - RS,25,2012,43,RS
4300646,Ametista do Sul - RS,74,2901,43,RS
4300661,André da Rocha - RS,51,437,43,RS
4300703,Anta Gorda - RS,181,2235,43,RS
4300802,Antônio Prado - RS,2328,5006,43,RS
4300851,Arambaré - RS,149,1729,43,RS
4300877,Araricá - RS,101,3215,43,RS
4300901,Aratiba - RS,211,2573,43,RS
4301008,Arroio do Meio - RS,89,8407,43,RS
4301057,Arroio do Sal - RS,35,4465,43,RS
4301073,Arroio do Padre - RS,NA,823,43,RS
4301107,Arroio dos Ratos - RS,1430,5513,43,RS
4301206,Arroio do Tigre - RS,146,4452,43,RS
4301305,Arroio Grande - RS,5090,7269,43,RS
4301404,Arvorezinha - RS,1589,3931,43,RS
4301503,Augusto Pestana - RS,8,2834,43,RS
4301552,Áurea - RS,187,1318,43,RS
4301602,Bagé - RS,26469,45299,43,RS
4301636,Balneário Pinhal - RS,365,6100,43,RS
4301651,Barão - RS,35,2427,43,RS
4301701,Barão de Cotegipe - RS,95,2680,43,RS
4301750,Barão do Triunfo - RS,3,2409,43,RS
4301800,Barracão - RS,74,1931,43,RS
4301859,Barra do Guarita - RS,NA,1179,43,RS
4301875,Barra do Quaraí - RS,782,1462,43,RS
4301909,Barra do Ribeiro - RS,1530,4796,43,RS
4301925,Barra do Rio Azul - RS,NA,620,43,RS
4301958,Barra Funda - RS,2,896,43,RS
4302006,Barros Cassal - RS,821,3695,43,RS
4302055,Benjamin Constant do Sul - RS,21,725,43,RS
4302105,Bento Gonçalves - RS,18370,48813,43,RS
4302154,Boa Vista das Missões - RS,13,764,43,RS
4302204,Boa Vista do Buricá - RS,142,2735,43,RS
4302220,Boa Vista do Cadeado - RS,NA,855,43,RS
4302238,Boa Vista do Incra - RS,1,839,43,RS
4302253,Boa Vista do Sul - RS,6,1052,43,RS
4302303,Bom Jesus - RS,2805,4198,43,RS
4302352,Bom Princípio - RS,1109,4996,43,RS
4302378,Bom Progresso - RS,NA,821,43,RS
4302402,Bom Retiro do Sul - RS,114,4864,43,RS
4302451,Boqueirão do Leão - RS,52,2440,43,RS
4302501,Bossoroca - RS,78,2359,43,RS
4302584,Bozano - RS,NA,807,43,RS
4302600,Braga - RS,79,1238,43,RS
4302659,Brochier - RS,101,2019,43,RS
4302709,Butiá - RS,1594,7353,43,RS
4302808,Caçapava do Sul - RS,6401,13439,43,RS
4302907,Cacequi - RS,633,4271,43,RS
4303004,Cachoeira do Sul - RS,12086,31796,43,RS
4303103,Cachoeirinha - RS,45301,52484,43,RS
4303202,Cacique Doble - RS,290,1660,43,RS
4303301,Caibaté - RS,15,1895,43,RS
4303400,Caiçara - RS,165,1857,43,RS
4303509,Camaquã - RS,11887,23858,43,RS
4303558,Camargo - RS,142,1128,43,RS
4303608,Cambará do Sul - RS,975,2419,43,RS
4303673,Campestre da Serra - RS,314,1284,43,RS
4303707,Campina das Missões - RS,818,2301,43,RS
4303806,Campinas do Sul - RS,375,2060,43,RS
4303905,Campo Bom - RS,10023,24057,43,RS
4304002,Campo Novo - RS,11,1920,43,RS
4304101,Campos Borges - RS,42,1460,43,RS
4304200,Candelária - RS,3747,11388,43,RS
4304309,Cândido Godói - RS,76,2439,43,RS
4304358,Candiota - RS,2353,4103,43,RS
4304408,Canela - RS,7262,18302,43,RS
4304507,Canguçu - RS,5727,19317,43,RS
4304606,Canoas - RS,84565,132824,43,RS
4304614,Canudos do Vale - RS,2,648,43,RS
4304622,Capão Bonito do Sul - RS,NA,691,43,RS
4304630,Capão da Canoa - RS,5225,23879,43,RS
4304655,Capão do Cipó - RS,15,1167,43,RS
4304663,Capão do Leão - RS,1513,10141,43,RS
4304671,Capivari do Sul - RS,151,1496,43,RS
4304689,Capela de Santana - RS,200,4236,43,RS
4304697,Capitão - RS,6,1054,43,RS
4304705,Carazinho - RS,4318,24216,43,RS
4304713,Caraá - RS,46,3016,43,RS
4304804,Carlos Barbosa - RS,3386,11650,43,RS
4304853,Carlos Gomes - RS,3,513,43,RS
4304903,Casca - RS,90,3618,43,RS
4304952,Caseiros - RS,334,1110,43,RS
4305009,Catuípe - RS,155,3370,43,RS
4305108,Caxias do Sul - RS,137896,184843,43,RS
4305116,Centenário - RS,3,1031,43,RS
4305124,Cerrito - RS,57,2434,43,RS
4305132,Cerro Branco - RS,10,1582,43,RS
4305157,Cerro Grande - RS,10,915,43,RS
4305173,Cerro Grande do Sul - RS,231,3580,43,RS
4305207,Cerro Largo - RS,288,5350,43,RS
4305306,Chapada - RS,339,3814,43,RS
4305355,Charqueadas - RS,3207,11998,43,RS
4305371,Charrua - RS,1,959,43,RS
4305405,Chiapetta - RS,16,1523,43,RS
4305439,Chuí - RS,380,2385,43,RS
4305447,Chuvisca - RS,5,1669,43,RS
4305454,Cidreira - RS,519,6843,43,RS
4305504,Ciríaco - RS,67,1680,43,RS
4305587,Colinas - RS,2,948,43,RS
4305603,Colorado - RS,2,1280,43,RS
4305702,Condor - RS,40,2394,43,RS
4305801,Constantina - RS,28,3790,43,RS
4305835,Coqueiro Baixo - RS,9,502,43,RS
4305850,Coqueiros do Sul - RS,2,896,43,RS
4305871,Coronel Barros - RS,NA,1092,43,RS
4305900,Coronel Bicaco - RS,73,2329,43,RS
4305934,Coronel Pilar - RS,3,565,43,RS
4305959,Cotiporã - RS,55,1433,43,RS
4305975,Coxilha - RS,16,1018,43,RS
4306007,Crissiumal - RS,105,5267,43,RS
4306056,Cristal - RS,1212,2766,43,RS
4306072,Cristal do Sul - RS,NA,1057,43,RS
4306106,Cruz Alta - RS,6428,22772,43,RS
4306130,Cruzaltense - RS,21,616,43,RS
4306205,Cruzeiro do Sul - RS,49,4585,43,RS
4306304,David Canabarro - RS,155,1658,43,RS
4306320,Derrubadas - RS,NA,1074,43,RS
4306353,Dezesseis de Novembro - RS,8,1017,43,RS
4306379,Dilermando de Aguiar - RS,28,1147,43,RS
4306403,Dois Irmãos - RS,2908,11923,43,RS
4306429,Dois Irmãos das Missões - RS,4,798,43,RS
4306452,Dois Lajeados - RS,224,1161,43,RS
4306502,Dom Feliciano - RS,344,5088,43,RS
4306551,Dom Pedro de Alcântara - RS,4,1050,43,RS
4306601,Dom Pedrito - RS,5485,14309,43,RS
4306700,Dona Francisca - RS,573,1223,43,RS
4306734,Doutor Maurício Cardoso - RS,3,1820,43,RS
4306759,Doutor Ricardo - RS,13,710,43,RS
4306767,Eldorado do Sul - RS,8657,14472,43,RS
4306809,Encantado - RS,2768,9028,43,RS
4306908,Encruzilhada do Sul - RS,5701,9607,43,RS
4306924,Engenho Velho - RS,2,441,43,RS
4306932,Entre-Ijuís - RS,104,3582,43,RS
4306957,Entre Rios do Sul - RS,121,1087,43,RS
4306973,Erebango - RS,24,1069,43,RS
4307005,Erechim - RS,11590,42113,43,RS
4307054,Ernestina - RS,36,1250,43,RS
4307104,Herval - RS,764,2668,43,RS
4307203,Erval Grande - RS,373,1956,43,RS
4307302,Erval Seco - RS,242,2609,43,RS
4307401,Esmeralda - RS,262,1248,43,RS
4307450,Esperança do Sul - RS,14,1276,43,RS
4307500,Espumoso - RS,1112,5796,43,RS
4307559,Estação - RS,327,2172,43,RS
4307609,Estância Velha - RS,3803,17904,43,RS
4307708,Esteio - RS,20726,29282,43,RS
4307807,Estrela - RS,2614,12417,43,RS
4307815,Estrela Velha - RS,11,1161,43,RS
4307831,Eugênio de Castro - RS,1,1112,43,RS
4307864,Fagundes Varela - RS,185,883,43,RS
4307906,Farroupilha - RS,5175,27002,43,RS
4308003,Faxinal do Soturno - RS,1198,2581,43,RS
4308052,Faxinalzinho - RS,5,1004,43,RS
4308078,Fazenda Vilanova - RS,31,1646,43,RS
4308102,Feliz - RS,396,5394,43,RS
4308201,Flores da Cunha - RS,3486,11803,43,RS
4308250,Floriano Peixoto - RS,1,694,43,RS
4308300,Fontoura Xavier - RS,142,3703,43,RS
4308409,Formigueiro - RS,487,2536,43,RS
4308433,Forquetinha - RS,3,955,43,RS
4308458,Fortaleza dos Valos - RS,85,1730,43,RS
4308508,Frederico Westphalen - RS,5608,12715,43,RS
4308607,Garibaldi - RS,2781,13401,43,RS
4308656,Garruchos - RS,12,1056,43,RS
4308706,Gaurama - RS,145,2197,43,RS
4308805,General Câmara - RS,164,3148,43,RS
4308854,Gentil - RS,NA,646,43,RS
4308904,Getúlio Vargas - RS,967,6680,43,RS
4309001,Giruá - RS,72,6131,43,RS
4309050,Glorinha - RS,906,2991,43,RS
4309100,Gramado - RS,5401,15381,43,RS
4309126,Gramado dos Loureiros - RS,52,723,43,RS
4309159,Gramado Xavier - RS,8,1244,43,RS
4309209,Gravataí - RS,60409,101779,43,RS
4309258,Guabiju - RS,13,562,43,RS
4309308,Guaíba - RS,23225,35163,43,RS
4309407,Guaporé - RS,6326,9641,43,RS
4309506,Guarani das Missões - RS,16,2802,43,RS
4309555,Harmonia - RS,48,2022,43,RS
4309571,Herveiras - RS,NA,967,43,RS
4309605,Horizontina - RS,994,7624,43,RS
4309654,Hulha Negra - RS,159,2205,43,RS
4309704,Humaitá - RS,5,1887,43,RS
4309753,Ibarama - RS,3,1417,43,RS
4309803,Ibiaçá - RS,213,1770,43,RS
4309902,Ibiraiaras - RS,486,2525,43,RS
4309951,Ibirapuitã - RS,56,1462,43,RS
4310009,Ibirubá - RS,77,8366,43,RS
4310108,Igrejinha - RS,1327,12772,43,RS
4310207,Ijuí - RS,13972,32532,43,RS
4310306,Ilópolis - RS,11,1509,43,RS
4310330,Imbé - RS,117,10456,43,RS
4310363,Imigrante - RS,26,1182,43,RS
4310405,Independência - RS,71,2484,43,RS
4310413,Inhacorá - RS,5,782,43,RS
4310439,Ipê - RS,605,2137,43,RS
4310462,Ipiranga do Sul - RS,1,675,43,RS
4310504,Iraí - RS,441,2835,43,RS
4310538,Itaara - RS,36,2115,43,RS
4310553,Itacurubi - RS,56,1170,43,RS
4310579,Itapuca - RS,NA,725,43,RS
4310603,Itaqui - RS,6432,12910,43,RS
4310652,Itati - RS,11,1041,43,RS
4310702,Itatiba do Sul - RS,2,1285,43,RS
4310751,Ivorá - RS,91,740,43,RS
4310801,Ivoti - RS,574,8616,43,RS
4310850,Jaboticaba - RS,9,1499,43,RS
4310876,Jacuizinho - RS,88,784,43,RS
4310900,Jacutinga - RS,217,1301,43,RS
4311007,Jaguarão - RS,4505,10836,43,RS
4311106,Jaguari - RS,193,4309,43,RS
4311122,Jaquirana - RS,734,1391,43,RS
4311130,Jari - RS,NA,1332,43,RS
4311155,Jóia - RS,11,2780,43,RS
4311205,Júlio de Castilhos - RS,3613,6965,43,RS
4311239,Lagoa Bonita do Sul - RS,NA,866,43,RS
4311254,Lagoão - RS,354,2033,43,RS
4311270,Lagoa dos Três Cantos - RS,3,654,43,RS
4311304,Lagoa Vermelha - RS,7235,10773,43,RS
4311403,Lajeado - RS,3493,37971,43,RS
4311429,Lajeado do Bugre - RS,3,983,43,RS
4311502,Lavras do Sul - RS,1560,2926,43,RS
4311601,Liberato Salzano - RS,28,1827,43,RS
4311627,Lindolfo Collor - RS,1038,2310,43,RS
4311643,Linha Nova - RS,3,665,43,RS
4311700,Machadinho - RS,235,2298,43,RS
4311718,Maçambará - RS,336,1632,43,RS
4311734,Mampituba - RS,56,1233,43,RS
4311759,Manoel Viana - RS,24,2767,43,RS
4311775,Maquiné - RS,40,2907,43,RS
4311791,Maratá - RS,15,973,43,RS
4311809,Marau - RS,5630,17282,43,RS
4311908,Marcelino Ramos - RS,32,1732,43,RS
4311981,Mariana Pimentel - RS,1,1639,43,RS
4312005,Mariano Moro - RS,5,757,43,RS
4312054,Marques de Souza - RS,19,1574,43,RS
4312104,Mata - RS,51,1959,43,RS
4312138,Mato Castelhano - RS,6,925,43,RS
4312153,Mato Leitão - RS,30,1883,43,RS
4312179,Mato Queimado - RS,1,697,43,RS
4312203,Maximiliano de Almeida - RS,569,1645,43,RS
4312252,Minas do Leão - RS,976,2811,43,RS
4312302,Miraguaí - RS,50,1658,43,RS
4312351,Montauri - RS,6,535,43,RS
4312377,Monte Alegre dos Campos - RS,117,1194,43,RS
4312385,Monte Belo do Sul - RS,3,917,43,RS
4312401,Montenegro - RS,5813,24334,43,RS
4312427,Mormaço - RS,94,1058,43,RS
4312443,Morrinhos do Sul - RS,15,1279,43,RS
4312450,Morro Redondo - RS,144,2510,43,RS
4312476,Morro Reuter - RS,79,2301,43,RS
4312500,Mostardas - RS,1221,4593,43,RS
4312609,Muçum - RS,146,1785,43,RS
4312617,Muitos Capões - RS,86,1096,43,RS
