"EMPRESA";"Nome.da.Empresa.";"ano";"Open";"SETOR";"SUBSETOR";"SEGMENTO";"Idade_Segmento_Setor";"ROI_ADJ";"ROI_ADJ_2";"MARGEM.LÍQUIDA.value";"DIVIDEND.YIELD..DY..value";"P.L.value";"VPA.value";"LPA.value";"STATUS_GRAHAM";"DIF_GRAHAM";"PERATVNAOCOR";"Y";"metric_SEGMENTO_MARGEM.LÍQUIDA.value_Q50";"DIVIDEND.YIELD..DY..value_RANKSCORE";"classe_cap_v2";"DÍVIDA.BRUTA...PATRIMÔNIO.value"
"LEVE3";"MAHLE-METAL LEVE";2024;29.612154006958;"Consumo Cíclico";"Automóveis e Motocicletas";"Automóveis e Motocicletas";98;44.5503026619895;14.503626315894;17.245337159254;27.961184466893;6.4015773710483;6.7167309777997;5.520514390692;0;-8.66240687408153;0.200520833333333;NA;0.20550015312379;100;"Null";0.98200639513873
"PLAS3";"PLASCAR PARTICIPAÇÕES";2023;10.0200004577637;"Consumo Cíclico";"Automóveis e Motocicletas";"Automóveis e Motocicletas";97;-11.7920186052376;90.9574594453792;-11.450985570433;0;-1.2153441766365;-32.881536507852;-7.8167157770001;0;-85.1103020908461;0.225974025974026;-23.052632181268;1.6458946303856;0;"Null";-0.74587521752858
"PLAS3";"PLASCAR PARTICIPAÇÕES";2024;9.5;"Consumo Cíclico";"Automóveis e Motocicletas";"Automóveis e Motocicletas";98;-23.052632181268;-11.7920186052376;-0.075807807148317;0;-126.50395839833;-32.938999340304;-0.05778475308245;0;-14.8560428601775;0.236979166666667;NA;0.20550015312379;0;"Null";-0.7210693875357
"PLPL3";"PLANO E PLANO";2024;3.95000004768372;"Consumo Cíclico";"Construção Civil";"Incorporações";61;194.838412083713;26.5111370383647;12.960956514479;1.3710691389555;8.8835398097962;3.0214386939496;1.3147912037407;1;1.36496416397724;0.2890625;NA;10.112840873472;11.1254336272574;"Null";0.62794601610313
"CPLE6";NA;2023;6.41819715499878;"Utilidade Pública";"Energia Elétrica";"Energia Elétrica";110;34.0222752808182;6.2701368597583;5.0712376715431;11.196169405815;21.217520903106;6.9791102625796;0.37280509990411;1;0.505894183331121;0.21038961038961;34.2382947792448;11.875979117082;48.512587983222;"Null";0.59826104784448
"ESTR3";"ESTRELA";2024;4;"Consumo Cíclico";"Viagens e Lazer";"Brinquedos e Jogos";86;200;0;-13.583483838824;0;-4.4473889321902;-65.482278715903;-2.6982124079916;0;-74.4256478876623;0.349869451697128;NA;-13.583483838824;0;"Null";-0.15582268771986
"ANIM3";"ANIMA";2024;3.8199999332428;"Consumo Cíclico";"Diversos";"Serviços Educacionais";186;15.5440455792099;-54.0476182096399;-8.8303573772582;0;-5.4644749273428;5.9536289266015;-0.81618088824662;0;-13.9908724828872;0.234375;NA;-1.65199870765695;0;"Null";2.1214804833467
"LINX3";"LINX";2024;NA;NA;NA;NA;NA;NA;NA;-9.1412457758699;0.30021417512013;-88.613211301361;8.5532382271346;-0.42273606214996;NA;NA;NA;NA;2.7235624651241;5.09093077491355;"Null";0.24823154697974
"PMAM3";"PARANAPANEMA";2024;4.67000007629395;"Materiais Básicos";"Siderurgia e Metalurgia";"Artefatos de Cobre";81;-6.86694646571561;-53.9070226937706;-142.87604219884;0;-0.19684927893543;-66.994042866061;-22.047324854177;0;-186.986314694551;0.166666666666667;NA;-142.87604219884;0;"Null";-0.87876292467639
"LJQQ3";NA;2024;4.09147214889526;"Consumo Cíclico";"Comércio Varejista";"Produtos Diversos";112;52.2101618415627;-62.4664907862467;0.82059874226845;2.6863694267516;62.251975460135;2.7364258038122;0.10088033276987;0;-2.08218256649434;0.229166666666667;NA;0.66790665655629;20.8687440707954;"Null";0.93909352156792
"BMIN3";"BANCO MERCANTIL DE INVESTIMENTOS";2024;19;"Financeiro";"Intermediários Financeiros";"Bancos";215;2.56410256410256;-21.9375486095214;20.527743247825;0;13.281615744564;27.492683739633;1.5058408844712;1;10.4675579074257;0.8828125;NA;9.3536947012554;0;"Null";0
"LPSB3";"LOPES BRASIL";2023;2.28999996185303;"Financeiro";"Exploração de Imóveis";"Intermediação Imobiliária";15;-14.2331760426896;-55.2208833226396;6.1385153501349;4.1524725274725;22.43708149553;1.2510010614306;0.081115719099321;0;-1.48485166229713;0.267532467532468;39.2826445342182;6.1385153501349;32.8810499433524;"Null";0
"BMOB3";"BEMOBI MOBILE TECH S.A.";2023;15.3900003433228;"Tecnologia da Informação";"Programas e Serviços";"Programas e Serviços";39;-4.62661549710359;NA;5.7987708611425;1.4140880503145;14.548058839098;12.166448792778;0.98363638463861;1;2.17675556854227;0.314285714285714;3.15850129910628;2.1642644703729;100;"Null";0
"CRPG3";"TRONOX PIGMENTOS DO BRASIL";2024;55;"Materiais Básicos";"Químicos";"Químicos Diversos";21;-25.1658277173999;-18.0682562653771;6.2541708375042;2.1978072590738;32.21348623569;23.515763792282;1.2401638154811;0;-22.9950257743919;0.172323759791123;NA;11.1673313671221;48.3696230442492;"Null";0.0091618087977984
"TEKA3";NA;2023;26.1000003814697;"Consumo Cíclico";"Tecidos Vestuário e Calçados";"Fios e Tecidos";93;-68.4674351649458;-27.4596978501032;-60.001578158289;0;-0.025932766902132;-3811.6323671162;-317.35911679071;0;-5236.03599592701;NA;0;0.53241568908054;0;"Null";-0.26237460112207
"LTEL3B";NA;2023;NA;"Materiais Básicos";"Mineração";"Minerais Metálicos";80;NA;NA;0;27408.0123;0.0012115066235125;14.502253338039;8.2541851657461;NA;NA;NA;NA;9.8309914722809;100;"Null";0
"PORT3";"WILSON SONS LTD.";2024;10.8199996948242;"Bens Industriais";"Transporte";"Serviços de Apoio e Armazenagem";186;65.143742801747;20.6220814644714;16.446644709791;3.6266437571592;19.244485568276;5.348798571964;0.90727288802058;0;-1.85030942352565;0.223958333333333;NA;20.0341174932705;60.7087289290143;"Null";1.1283149741737
"MRSA3B";"MRS LOGÍSTICA S.A.";2024;26;"Bens Industriais";"Transporte";"Transporte Ferroviário";26;-3.1583286169593;-31.0172613306298;18.60944322869;2.38013497557;6.9578145390523;18.78177003583;3.5298440138281;1;12.9500867526804;0.203125;NA;12.595664622922;39.8426144727074;"Null";1.0766514527071
"BOBR4";"BOMBRIL";2024;1.23000001907349;"Consumo não Cíclico";"Produtos de Cuidado Pessoal e de Limpeza";"Produtos de Limpeza";73;65.8536528633296;-26.7857108645292;7.0504671686777;0;5.3056452992562;-0.21306685274797;0.38449611403272;0;-2.95525363971154;0.34375;NA;7.0504671686777;NA;"Null";-6.500270241055
"ENBR3";"EDP - ENERGIAS DO BRASIL S.A.";2024;NA;NA;NA;NA;NA;NA;NA;6.5902852242915;5.8970390365449;11.934708062477;18.755050585714;2.0176446607611;NA;NA;NA;NA;2.7235624651241;100;"Null";1.1955062595736
"SNSY6";"SANSUY S.A. INDUSTRIA DE PLÁSTICOS";2024;11.5100002288818;"Materiais Básicos";"Materiais Diversos";"Materiais Diversos";105;0;0;-15.352059308444;0;-1.0800959988247;-152.29700787796;-10.6564601781;0;-202.602405868518;NA;NA;-15.352059308444;NA;"Null";-0.079865294390967
"FESA3";"FERBASA";2024;15;"Materiais Básicos";"Siderurgia e Metalurgia";"Siderurgia";82;7.7519707355663;13.5121690447368;15.713528348167;4.0019707355663;14.368200290086;36.119780344203;4.3324841485507;1;44.3089255373115;0.236979166666667;NA;5.4055761434954;27.334215212735;"Null";0.08507102757626
"CSED3";"CRUZEIRO DO SUL EDUCACIONAL";2024;3.98000001907349;"Consumo Cíclico";"Diversos";"Serviços Educacionais";186;42.4245017627518;-46.7197137592333;4.3720251319637;4.4036603773585;19.23228673701;3.8033502327597;0.27557825403055;1;1.20144557851316;0.294270833333333;NA;-1.65199870765695;100;"Null";0.60869624798862
"LUXM4";NA;2024;20.4974994659424;"Bens Industriais";"Transporte";"Transporte Hidroviário";186;-18.3189979399202;0.8492986949628;13.539775057114;3.7202753441802;17.961620247688;5.796045034642;0.88967474980754;0;-8.85037909906699;0.1640625;NA;8.0548947443355;62.2760884537623;"Null";0.026414311210725
"CSMG3";NA;2023;12.7799997329712;"Utilidade Pública";"Água e Saneamento";"Água e Saneamento";49;25.895627888118;-15.0671183423748;13.653567134898;2.4495261312938;7.0742701860055;19.078120839572;2.2178966292577;1;17.2651753238754;0.257142857142857;44.6550436737892;10.0891224824614;28.0256713731693;"Null";0.57066813848591
"OPCT3";"OceanPact";2024;2.75;"Petróleo Gás e Biocombustíveis";"Petróleo Gás e Biocombustíveis";"Equipamentos e Serviços";62;122.027976837384;-4.66667016347249;4.4463433730592;0;17.319009314601;3.9426423205565;0.36664914745709;1;1.37551019527978;0.21875;NA;4.4463433730592;0;"Null";1.4990746718859
"PRNR3";"PRINER";2023;7.23999977111816;"Bens Industriais";"Serviços Diversos";"Serviços Diversos";85;-0.24942714093711;-18.3677187264238;2.4880147510756;4.4447462686567;15.465863236166;4.6145442377999;0.43321215878416;1;0.550815281977086;0.187012987012987;74.6268677961113;-3.5800643656452;100;"Null";0.72821725921288
"PRNR3";"PRINER";2024;6.71000003814697;"Bens Industriais";"Serviços Diversos";"Serviços Diversos";86;74.6268677961113;-0.24942714093711;1.3093363200587;0;39.897296321436;4.8101746296619;0.29325295392795;0;-3.961714086733;0.598958333333333;NA;-4.3978463262051;NA;"Null";1.6640443188644
"CSRN3";"COSERN";2024;21.6299991607666;"Utilidade Pública";"Energia Elétrica";"Energia Elétrica";111;39.8638338149849;53.5978506855144;16.224433388612;9.4900014978495;7.9885272925043;9.1983275013101;3.4925085661507;1;1.82011058478636;0.174479166666667;NA;12.244100391755;44.4891124129772;"Null";1.754851228978
"MATD3";"Hospital Mater Dei";2024;6.96000003814697;"Saúde";"Serviços Médico - Hospitalares Análises e Diagnósticos";"Serviços Médico - Hospitalares Análises e Diagnósticos";NA;16.5819645973763;-45.3440169979558;5.7652794189238;0.77058682634731;25.311825612289;4.3290920798982;0.3298853321724;0;-3.07311376894092;0.1796875;NA;0.68773804879665;24.4337384801163;"Null";0.7581619934495
"FLRY3";"FLEURY S.A.";2024;14.3904762268066;"Saúde";"Serviços Médico - Hospitalares Análises e Diagnósticos";"Serviços Médico - Hospitalares Análises e Diagnósticos";NA;25.0121606124313;-6.7632123260336;6.5487068932211;2.4102058318182;23.294780048566;9.2900847390725;0.77442242263673;0;-2.51241441703262;0.1796875;NA;0.68773804879665;76.4227170311821;"Null";0.83428540965576
"BRFS3";"BRF S.A";2024;8.19999980926514;"Consumo não Cíclico";"Alimentos Processados";"Carnes e Derivados";70;66.7874500602324;-61.3750120227502;-3.7835369105702;0;-11.453915845358;8.8699348031119;-1.2057011930637;0;-24.6841822625586;0.166666666666667;NA;1.5657449132181;0;"Null";1.346577207328
"CNSY3";"CINESYSTEM S.A.";2024;NA;NA;NA;NA;NA;NA;NA;-5.6944444444444;0;0;-1.1612554824059;-0.2250632792695;NA;NA;NA;NA;2.7235624651241;0;"Null";-4.8352473375414
"PATI3";"PANATLANTICA";2023;70.3399963378906;"Materiais Básicos";"Siderurgia e Metalurgia";"Artefatos de Ferro e Aço";121;-41.9241892336349;221.211467337235;2.3889375064347;8.3174914285714;15.041265869382;35.114361622226;2.3269318090605;0;-20.8237332831557;0.231168831168831;-15.197042110872;12.423179367245;46.8984758458353;"Null";0.73776669800207
"EALT3";"ELECTRO ACO ALTONA";2024;9;"Bens Industriais";"Máquinas e Equipamentos";"Máq. e Equip. Industriais";62;14.7947991714304;-24.6815089326858;9.9535803665133;5.9059081632653;4.4709864106411;10.825594707487;2.1919100395106;1;14.7383357554469;0.1796875;NA;9.9535803665133;63.3069074120811;"Null";0.5228511840247
"CSRN6";"COSERN";2024;21;"Utilidade Pública";"Energia Elétrica";"Energia Elétrica";111;39.3583999036506;43.4457587976958;16.224433388612;10.786971332222;7.7308328637138;9.1983275013101;3.4925085661507;1;1.85067511598956;0.240208877284595;NA;12.244100391755;50.5693049999556;"Null";1.754851228978
"COCE5";"COELCE";2024;44.2400016784668;"Utilidade Pública";"Energia Elétrica";"Energia Elétrica";111;-2.97440964847714;-18.1176542559336;3.6584163777786;0.7095668202765;10.710545948345;53.832517306721;4.0520810245632;1;23.2067786689896;0.1796875;NA;12.244100391755;3.3264481611466;"Null";1.3971070449211
"HBTS5";"HABITASUL";2024;29;"Financeiro";"Exploração de Imóveis";"Exploração de Imóveis";61;76.0141702178638;-37.1493275862069;88.534819187169;2.2210615079365;1.6377291575798;74.851700085628;30.774319286396;1;186.817930124441;0.692708333333333;NA;54.1240765201065;55.1775722250208;"Null";0.34120894229982
"ENMT3";"ENERGISA MATO GROSSO";2024;81.5800018310547;"Utilidade Pública";"Energia Elétrica";"Energia Elétrica";111;-12.1266824260788;5.05518500929849;18.228651909288;5.2672892862442;10.699076951656;17.178581054737;6.2986742038122;0;-18.1208020462813;0.171875;NA;12.244100391755;24.6930440654294;"Null";1.4331538119577
"BRGE3";"CONSÓRCIO ALFA DE ADMINISTRAÇÃO";2024;9.64999961853027;"Financeiro";"Previdência e Seguros";"Seguradoras";128;16.580315489312;35.9154894105547;824.09333708181;0;28.264658044212;17.980296740398;0.39802356647664;1;2.63368098741731;0.227154046997389;NA;824.09333708181;0;"Null";0
"ENMT4";NA;2024;79;"Utilidade Pública";"Energia Elétrica";"Energia Elétrica";111;-12.9796144375897;6.10439920819185;18.228651909288;4.0935562941176;10.795922729079;17.178581054737;6.2986742038122;0;-20.2029391233668;0.669270833333333;NA;12.244100391755;19.1905856051885;"Null";1.4331538119577
"BRGE5";"CONSÓRCIO ALFA DE ADMINISTRAÇÃO";2024;11.5299997329712;"Financeiro";"Previdência e Seguros";"Seguradoras";128;-4.12707322268359;13.4925360895242;824.09333708181;2.0307763401109;27.184320003411;17.980296740398;0.39802356647664;1;1.43803597425421;0.232375979112272;NA;824.09333708181;19.8217298147005;"Null";0
"QUAL3";"QUALICORP";2024;5.73999977111816;"Saúde";"Serviços Médico - Hospitalares Análises e Diagnósticos";"Serviços Médico - Hospitalares Análises e Diagnósticos";NA;-39.7499271058129;-60.9148070058376;-4.7123437657149;2.3284347058824;-11.710084583389;4.4723589206284;-0.29034803086077;0;-9.54565324340117;0.1875;NA;0.68773804879665;73.8299212059399;"Null";1.7612882553648
"QVQP3B";NA;2024;NA;"Outros";"Outros";"Outros";78;NA;NA;0;0;-1011.6536859;1.3641031701202e-05;-9.8848055805813e-06;NA;NA;NA;NA;0;0;"Null";0
"MEGA3";"OMEGA GERAÇÃO";2024;NA;NA;NA;NA;NA;NA;NA;-0.45225470722458;0;-542.48759869328;8.2717765337984;-0.017696257063063;NA;NA;NA;NA;2.7235624651241;0;"Null";1.6491950826699
"QVQP3B";NA;2023;NA;"Outros";"Outros";"Outros";77;NA;NA;0;0;-2639.096571913;1.1861766696698e-05;-1.1367526417669e-05;NA;NA;NA;NA;0;0;"Null";0
"PDGR3";"PDG REALTY";2024;11;"Consumo Cíclico";"Construção Civil";"Incorporações";61;-96.2500000993411;-91.1764705882353;1224.6198785791;0;0.031154687945017;-41.777264840823;14.444054159495;0;-122.357642092899;0.161458333333333;NA;10.112840873472;0;"Null";-0.071082430225996
"FRTA3";"POMIFRUTAS";2024;NA;"Consumo não Cíclico";"Agropecuária";"Agricultura";109;NA;NA;-73.589164785553;0;-0.70775839227716;-36.951496656377;-2.6986610414533;NA;NA;NA;NA;11.7321492788839;0;"Null";-0.89151863370407
"CORR3";NA;2024;NA;NA;NA;NA;NA;NA;NA;204.7704770477;0;0;298.26908965339;392.80010359563;NA;NA;NA;NA;2.7235624651241;0;"Null";0
"MERC3";"MERCANTIL DO BRASIL FINANCEIRA";2024;15.1099996566772;"Financeiro";"Intermediários Financeiros";"Soc. Crédito e Financiamento";27;1.12508325715825;-39.560001373291;6.5727922494242;0;99.419408323699;13.408433799696;0.15369232484516;0;-8.38838037866229;NA;NA;6.5727922494242;0;"Null";0
"BRGE7";"CONSÓRCIO ALFA DE ADMINISTRAÇÃO";2024;5.40000009536743;"Financeiro";"Previdência e Seguros";"Seguradoras";128;100.370361180299;11.059398496241;824.09333708181;0;27.184320003411;17.980296740398;0.39802356647664;1;4.77642287521751;0.266318537859008;NA;824.09333708181;0;"Null";0
"MWET4";NA;2024;9.98999977111816;"Bens Industriais";"Material de Transporte";"Material Rodoviário";74;-34.934933444223;-41.5105397204796;-9.4927974099023;0;-0.52562218074656;-2.814365118199;-12.366297005898;0;-37.5743409137783;0.494791666666667;NA;3.5056254944161;0;"Null";-13.839606353591
"MWET4";NA;2023;17.0799999237061;"Bens Industriais";"Material de Transporte";"Material Rodoviário";73;-41.5105397204796;162.769229595478;10.210558645872;0;0.6871507309492;-3.9844257543563;14.538294947602;0;-48.2585670997643;0.32987012987013;-34.934933444223;8.2928639749465;0;"Null";-7.1548780487805
"CTNM4";"COTEMINAS";2024;1.77999997138977;"Consumo Cíclico";"Tecidos Vestuário e Calçados";"Fios e Tecidos";94;NA;-51.6216232760968;NA;NA;NA;NA;NA;NA;NA;0.153645833333333;NA;1.44188610608105;NA;"Null";NA
"MGEL3";"MANGELS INDUSTRIAL";2024;75;"Materiais Básicos";"Siderurgia e Metalurgia";"Artefatos de Ferro e Aço";122;0;0;3.6690524201153;0;12.587732058513;7.0856695454541;5.8866839280941;0;-44.3650578057876;NA;NA;3.6690524201153;0;"Null";14.973400361169
"CTSA3";"SANTANENSE";2024;2.51999998092651;"Consumo Cíclico";"Tecidos Vestuário e Calçados";"Fios e Tecidos";94;NA;-65.1315772549928;NA;NA;NA;NA;NA;NA;NA;0.192708333333333;NA;1.44188610608105;NA;"Null";NA
"ELEK3";NA;2024;NA;NA;NA;NA;NA;NA;NA;5.8452978290029;2.001095890411;9.7671996005439;7.4044383435122;1.8684987249553;NA;NA;NA;NA;2.7235624651241;33.933909509669;"Null";0.68322395230129
"MGEL4";"MANGELS INDUSTRIAL";2024;12.1000003814697;"Materiais Básicos";"Siderurgia e Metalurgia";"Artefatos de Ferro e Aço";122;12.5211551110167;-19.5918377674108;3.6690524201153;0;2.2593365233228;7.0856695454541;5.8866839280941;1;15.9269180154306;0.5625;NA;3.6690524201153;0;"Null";14.973400361169
"GGBR3";"GERDAU";2024;19.4523792266846;"Materiais Básicos";"Siderurgia e Metalurgia";"Siderurgia";82;-0.95703466482088;23.8890513141565;10.885014138933;7.5374531835206;5.0030829817511;27.920937337024;4.2693675235672;1;32.8770258794075;0.401041666666667;NA;5.4055761434954;51.4822274044221;"Null";0.2220452333691
"AMBP3";"AMBIPAR PARTICIPACOES E EMPREENDIMENTOS S/A";2024;18.4703998565674;"Utilidade Pública";"Água e Saneamento";"Água e Saneamento";50;-12.7534717709357;-48.9998718064712;-1.165726575623;0.82544393846154;-47.78674315177;10.432127049536;-0.34005246912078;0;-27.2979614875488;0.190104166666667;NA;9.4732229307089;5.84341910433943;"Null";4.0948833985041
"RAPT4";"RANDON";2023;11.0600004196167;"Bens Industriais";"Material de Transporte";"Material Rodoviário";73;-13.9960139229016;-26.3952449135188;4.2297546182802;10.475006090134;5.7317979071695;8.3343774464498;1.4323603401527;1;6.29845772515347;0.2;60.4524315622521;8.2928639749465;97.3203410475056;"Null";1.9738228955849
"RAPT4";"RANDON";2024;8.10999965667725;"Bens Industriais";"Material de Transporte";"Material Rodoviário";74;60.4524315622521;-13.9960139229016;3.5056254944161;4.545;11.044208667311;8.434611091045;1.1589784642412;1;4.44073427925515;0.255208333333333;NA;3.5056254944161;76.66265060241;"Null";1.9219814419814
"RCSL3";"RECRUSUL";2023;38.3709373474121;"Bens Industriais";"Material de Transporte";"Material Rodoviário";73;-64.1204687500157;-45.2884609031383;-17.139926581732;0;-34.07741719685;-0.021733976815122;-0.049886409823252;0;-15.3561257910063;0.288311688311688;-29.4117638809046;8.2928639749465;0;"Null";0
"MMAQ4";NA;2024;NA;"Bens Industriais";"Comércio";"Material de Transporte";74;NA;NA;2.8189742782015;0;0;5729.3724222495;626.44075353918;NA;NA;NA;NA;3.3884109878643;0;"Null";0.81407520107708
"MMAQ4";NA;2023;NA;"Bens Industriais";"Comércio";"Material de Transporte";73;NA;NA;5.3017410655845;1006.5419458467;0.021939179573513;5290.1571731134;993.20031211682;NA;NA;NA;NA;5.8396914949426;100;"Null";0.97224493236125
"MMXM3";NA;2024;NA;NA;NA;NA;NA;NA;NA;-31103.846153846;0;-1.3639072461976;-125.54354552358;-12.464190689942;NA;NA;NA;NA;2.7235624651241;0;"Null";-0.30280522988153
"GOAU3";"METALURGICA GERDAU";2024;11.7600002288818;"Materiais Básicos";"Siderurgia e Metalurgia";"Siderurgia";82;6.14802809324311;23.9028174065428;3.7151450944649;14.350180505415;4.4690757844135;16.230201220018;2.4792598144437;1;18.5896503636384;0.419270833333333;NA;5.4055761434954;98.0144404332089;"Null";0.64991904133775
"GOAU4";"METALURGICA GERDAU";2024;12.8000001907349;"Materiais Básicos";"Siderurgia e Metalurgia";"Siderurgia";82;-1.6274318810849;23.6095069815571;3.7151450944649;14.640883977901;4.3803396226291;16.230201220018;2.4792598144437;1;18.2026745522646;0.3359375;NA;5.4055761434954;100;"Null";0.64991904133775
"UNIP3";"UNIPAR CARBOCLORO";2024;72.7272720336914;"Materiais Básicos";"Químicos";"Químicos Diversos";21;-9.6220959326151;2.8380872435475;16.08049189674;4.4945407236397;9.2847851481451;23.319432543496;7.5812201226931;0;-1.82827658799058;0.15625;NA;11.1673313671221;98.9164266620429;"Null";0.85099241103515
"UNIP5";"UNIPAR CARBOCLORO";2024;83.636360168457;"Materiais Básicos";"Químicos";"Químicos Diversos";21;-11.2008685593999;15.0322093160086;16.08049189674;4.4925266193491;10.416529097159;23.319432543496;7.5812201226931;0;-13.1382837602367;0.182291666666667;NA;11.1673313671221;98.8720999974066;"Null";0.85099241103515
"MNDL3";"MUNDIAL S/A";2023;7.8899998664856;"Consumo Cíclico";"Tecidos Vestuário e Calçados";"Acessórios";142;11.6199242497607;39.7599945068359;115.86269226879;0;0.027418144098813;255.58881813032;1422.4157499299;1;2852.50452139028;0.592207792207792;34.5897478935046;19.571862663037;0;"Null";2.3869587713431
"MNDL3";"MUNDIAL S/A";2024;9.75;"Consumo Cíclico";"Tecidos Vestuário e Calçados";"Acessórios";143;34.5897478935046;11.6199242497607;-0.81703685098138;0;-4.7646431653491;236.51504980315;-11.016564762233;0;-254.798139065941;0.6171875;NA;16.419889760974;0;"Null";2.9321127816985
"BSLI3";NA;2024;18;"Financeiro";"Intermediários Financeiros";"Bancos";215;-28.6425087057156;-29.8993968253968;4.5492385149637;0.35749277777778;14.580685135963;7.113240119014;0.87650202173821;0;-2.73023119975235;0.161458333333333;NA;9.3536947012554;5.87877012345681;"Null";0
"DEXP3";NA;2023;10.5;"Materiais Básicos";"Químicos";"Petroquímicos";20;-28.2285757304323;43.8138749225767;7.1441235936098;5.5850653120464;4.3214957872721;6.0704018766658;1.5943553665591;1;6.7759719949021;0.187012987012987;72.0140575239366;-0.3477895923319;32.6399694852767;"Null";0.53892763273173
"DEXP3";NA;2024;6.75;"Materiais Básicos";"Químicos";"Petroquímicos";21;72.0140575239366;-28.2285757304323;10.358883270545;3.3638382099828;6.0425430076718;7.7413100420796;1.9230314099952;1;8.8881620325964;0.21875;NA;-6.4886848332837;74.0317812342098;"Null";0.41332091213375
"MNPR3";"MINUPAR";2024;5.90000009536743;"Consumo não Cíclico";"Alimentos Processados";"Carnes e Derivados";70;207.779571090778;-3.44287628776817;3.2287687534301;0;11.345590201111;-45.617071860205;1.6737780638455;0;-53.7884738608755;0.153645833333333;NA;1.5657449132181;0;"Null";-0.0013492401647493
"SLED4";"SARAIVA";2024;2.35999989509583;NA;NA;NA;NA;NA;-58.3333388753728;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.7235624651241;NA;"Null";NA
"SMTO3";"SÃO MARTINHO";2024;25.8199996948242;"Consumo não Cíclico";"Alimentos Processados";"Açucar e Alcool";NA;14.7558708466674;-18.7243429539826;15.926845045388;4.2355127772091;10.143387863467;18.706773772221;2.8895671145105;1;2.83011402899238;0.3671875;NA;8.61220027813535;57.4317496142588;"Null";1.471287402231
"REDE3";"REDE ENERGIA";2023;6.5;"Utilidade Pública";"Energia Elétrica";"Energia Elétrica";110;-7.761949979979;-26.3993418029878;9.829918697832;9.6692407407407;7.6673923668858;1.8246293616975;0.70428116126178;0;-0.777016515434168;0.27012987012987;33.3368938348393;11.875979117082;41.8964625457087;"Null";2.843079886084
"DIRR3";NA;2024;15.3464879989624;"Consumo Cíclico";"Construção Civil";"Incorporações";61;45.8501865592283;30.5335323322722;14.077971860361;2.0991514068781;11.716255180027;11.258818443804;1.9110201729107;1;3.98402169021582;0.223958333333333;NA;10.112840873472;17.0334004225183;"Null";0.68810512924867
"DMMO3";NA;2024;NA;NA;NA;NA;NA;NA;NA;30.587411834383;0;4.9368355057208;-1.0150194341875;0.1053306312105;NA;NA;NA;NA;2.7235624651241;0;"Null";-0.00029226413371084
"AURA33";"AURA MINERALS";2024;9.75666618347168;"Materiais Básicos";"Mineração";"Minerais Metálicos";81;22.1465888802665;-28.4662710666666;7.780683544681;5.4799285714286;15.295195669632;21.543651327389;2.2883002451215;1;21.5601545644517;0.177083333333333;NA;0;46.5315802340367;"Null";1.0596784490808
"DMVF3";"D1000 VAREJO FARMA PARTICIPAÇÕES S.A.";2024;4;"Saúde";"Comércio e Distribuição";"Medicamentos e Outros Produtos";104;44.9877654548863;-2.85035355039806;1.2214471993683;0;14.047133735137;17.209605507358;0.4221501775246;1;8.34858529631086;0.192708333333333;NA;2.0825968607607;0;"Null";0.030813396030338
"MRSA6B";"MRS LOGÍSTICA S.A.";2024;23.0599994659424;"Bens Industriais";"Transporte";"Transporte Ferroviário";26;4.89753211137014;-42.8636983433867;18.60944322869;2.7292753395586;6.6745159014687;18.78177003583;3.5298440138281;1;15.2356918218101;0.1796875;NA;12.595664622922;45.6871002107178;"Null";1.0766514527071
"MRSA6B";"MRS LOGÍSTICA S.A.";2023;42;"Bens Industriais";"Transporte";"Transporte Ferroviário";25;-42.8636983433867;40.7535769285714;15.633000656817;2.2315410234172;8.968493176286;16.216570111277;2.5712234537875;1;2.47755397762795;0.535064935064935;4.89753211137014;10.4326426387466;1.16328910926274;"Null";0.78642180456664
"GUAR3";"GUARARAPES CONFECÇÕES";2023;10;"Consumo Cíclico";"Comércio Varejista";"Tecidos Vestuário e Calçados";93;-31.6522013806752;-29.8535460950044;0.61451741231186;2.1549079754601;62.616083108888;10.543044871795;0.1041266025641;0;-4.14385434286426;0.283116883116883;0.30674817461689;6.8819742282191;13.9081620426869;"Null";0.77596080475949
"VIIA3";"GRUPO CASAS BAHIA S.A";2024;NA;NA;NA;NA;NA;NA;NA;-9.0997330744965;0;NA;36.325928302314;-27.607284827323;NA;NA;NA;NA;2.7235624651241;0;"Null";2.5938042848871
"SOND3";NA;2024;46.0099983215332;"Bens Industriais";"Construção e Engenharia";"Engenharia Consultiva";73;16.092479378449;29.5407749296846;7.2844512887215;16.092479378449;7.1275783719363;24.488721501668;4.8305326442376;1;5.58074982348439;NA;NA;7.2844512887215;100;"Null";0
"RPMG3";NA;2024;1.72000002861023;"Petróleo Gás e Biocombustíveis";"Petróleo Gás e Biocombustíveis";"Exploração Refino e Distribuição";70;24.705872123217;-39.2857115487663;-19.419284657593;0;-0.14658589131054;-80.820634915664;-14.462510553002;0;-164.270298784654;0.28125;NA;5.067730461194;0;"Null";-0.00065345965302481
"VITT3";"Vittia";2023;13.13636302948;"Materiais Básicos";"Químicos";"Fertilizantes e Defensivos";42;-7.03756610517768;NA;17.622588266254;2.8098666923077;12.189264249923;4.1064249265377;1.0665122794497;0;-1.18494408917519;0.65974025974026;-14.3133262381801;4.7538142065249;16.4212874819568;"Null";0.44410758962195
